"","SurveyResponseID","Qdemosage","Qdemoshispanic","Qdemosrace","Qdemoseducation","Qdemosincome","Qdemosgender","Qsexualorientation","Qdemosstate","Qamazonusehowmany","Qamazonusehhsize","Qamazonusehowoft","Qsubstanceusecigarettes","Qsubstanceusemarijuana","Qsubstanceusealcohol","Qpersonaldiabetes","Qpersonalwheelchair","Qlifechanges","QsellYOURdata","Qsellconsumerdata","Qsmallbizuse","Qcensususe","Qresearchsociety","ShippingAddressState","TOTAL_EXCERCISE_SPENT","MORE_THAN_AVERAGE","HAS_PURCHASED_MOTHERBOARD","HAS_PURCHASED_GOLF_BAG","HAS_PURCHASED_TOYS_AND_GAMES","HAS_PURCHASED_SUGAR_CANDY","HAS_PURCHASED_SKATEBOARD","HAS_PURCHASED_GAMES","HAS_PURCHASED_AMAZON_BOOK_READER","HAS_PURCHASED_WEARABLE_COMPUTER","HAS_PURCHASED_PET_SUPPLIES","HAS_PURCHASED_SPORTING_GOODS","HAS_PURCHASED_ABIS_BOOK","HAS_PURCHASED_HEADPHONES","HAS_PURCHASED_PHYSICAL_VIDEO_GAME_SOFTWARE","HAS_PURCHASED_SNACK_CHIP_AND_CRISP","HAS_PURCHASED_DOWNLOADABLE_VIDEO_GAME","HAS_PURCHASED_OUTDOOR_LIVING","HAS_PURCHASED_COOKIE","HAS_PURCHASED_MEAT","HAS_PURCHASED_SWIMWEAR","HAS_PURCHASED_FOOD_STORAGE_CONTAINER","HAS_PURCHASED_MASSAGER","HAS_PURCHASED_WEIGH_SCALE","HAS_PURCHASED_SPEAKERS","HAS_PURCHASED_PLANNER","HAS_PURCHASED_INSTRUMENT_PARTS_AND_ACCESSORIES","HAS_PURCHASED_MEDICATION","HAS_PURCHASED_VEGETABLE","HAS_PURCHASED_VITAMIN","HAS_PURCHASED_PET_FOOD","HAS_PURCHASED_SKIN_MOISTURIZER","HAS_PURCHASED_COFFEE","HAS_PURCHASED_PHYSICAL_MOVIE","HAS_PURCHASED_NUTRITIONAL_SUPPLEMENT","HAS_PURCHASED_SKIN_CLEANING_AGENT","HAS_PURCHASED_HERBAL_SUPPLEMENT","HAS_PURCHASED_MINERAL_SUPPLEMENT","HAS_PURCHASED_PROTEIN_DRINK","HAS_PURCHASED_PROTEIN_SUPPLEMENT_POWDER","HAS_PURCHASED_DIETARY_SUPPLEMENTS","HAS_PURCHASED_ABIS_SPORTS","HAS_PURCHASED_HEALTH_FOOD","HAS_PURCHASED_SPORTS_DRINK"
"4006","R_1l9N0JIJWZwxHSz","35 - 44 years","No","White or Caucasian","High school diploma or GED","$75,000 - $99,999","Male","heterosexual (straight)","North Carolina","1 (just me!)","3","Less than 5 times per month","No","No","No","No","No","Lost a job ","Yes if I get part of the profit","No","I don't know","I don't know","Yes","NC",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4007","R_3MGNtEcAhhmZgxr","25 - 34 years","No","Asian","Bachelor's degree","$100,000 - $149,999","Female","heterosexual (straight)","New York","1 (just me!)","1 (just me!)","Less than 5 times per month","No","No","No","No","No","","No","No","No","No","No","PA",256.74,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4008","R_Olel4p5FgLnzHVf","18 - 24 years","No","Asian","Bachelor's degree","$50,000 - $74,999","Male","LGBTQ+","Virginia","1 (just me!)","1 (just me!)","Less than 5 times per month","No","No","No","No","No","Moved place of residence","No","No","No","I don't know","I don't know","VA",28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4009","R_2YqUaWh6eblpHDD","25 - 34 years","No","White or Caucasian","High school diploma or GED","$150,000 or more","Female","heterosexual (straight)","Oregon","1 (just me!)","4+","Less than 5 times per month","No","No","No","Yes","No","Divorce,Moved place of residence","Yes if I get part of the profit","No","No","I don't know","No","UT",24.99,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4010","R_3R8GE1BnAjfrd5K","35 - 44 years","No","White or Caucasian","Bachelor's degree","$50,000 - $74,999","Female","heterosexual (straight)","Illinois","1 (just me!)","4+","Less than 5 times per month","Yes","No","Yes","No","No","Had a child","Yes if I get part of the profit","Yes if consumers get part of the profit","No","No","No","IL",0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4011","R_AzFEtKaL707ur5v","45 - 54 years","No","Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","Less than $25,000","Female","heterosexual (straight)","Texas","1 (just me!)","2","Less than 5 times per month","Yes","No","No","Yes","No","","No","Yes if consumers get part of the profit","Yes","Yes","Yes","",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4012","R_2dSe3kBH99Oi0D5","45 - 54 years","No","White or Caucasian","High school diploma or GED","$50,000 - $74,999","Male","heterosexual (straight)","Florida","2","1 (just me!)","Less than 5 times per month","No","Yes","Yes","No","No","","Yes if I get part of the profit","Yes if consumers get part of the profit","No","No","No","FL",0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4013","R_20Osd2RzVE5YY5I","18 - 24 years","No","White or Caucasian","High school diploma or GED","$150,000 or more","Female","heterosexual (straight)","New Jersey","1 (just me!)","4+","Less than 5 times per month","No","No","No","No","No","","I don't know","I don't know","Yes","Yes","Yes","NJ",14.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4014","R_1gLN6X8yWeRB4qo","45 - 54 years","No","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more","Male","heterosexual (straight)","Iowa","2","4+","Less than 5 times per month","No","No","Yes","Yes","No","Lost a job ,Moved place of residence","No","No","No","Yes","Yes","IA",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4015","R_1OkoXmNAIM2ExN2","25 - 34 years","No","White or Caucasian","High school diploma or GED","Less than $25,000","Male","LGBTQ+","Illinois","3","3","Less than 5 times per month","I stopped in the recent past","Yes","I stopped in the recent past","Yes","Yes","","Yes if I get part of the profit","I don't know","Yes","I don't know","I don't know","IL",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4016","R_1CjNNUhUiSbeOoM","65 and older","No","Black or African American","Bachelor's degree","$25,000 - $49,999","Female","heterosexual (straight)","Connecticut","1 (just me!)","2","Less than 5 times per month","No","No","No","Yes","No","","No","No","No","Yes","No","CT",44.94,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4017","R_31MM5x1bJX2MWTy","45 - 54 years","No","White or Caucasian","High school diploma or GED","$100,000 - $149,999","Female","heterosexual (straight)","Mississippi","1 (just me!)","3","Less than 5 times per month","No","No","No","No","No","","No","No","No","No","No","MS",79.95,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4018","R_ros1MKDgWpj7cFb","35 - 44 years","No","Black or African American","Bachelor's degree","$50,000 - $74,999","Female","heterosexual (straight)","Texas","1 (just me!)","3","Less than 5 times per month","Yes","No","Yes","Yes","No","Moved place of residence","Yes if I get part of the profit","Yes if consumers get part of the profit","Yes","No","Yes","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4019","R_DcxC2XyK0md6tpv","25 - 34 years","No","White or Caucasian","Bachelor's degree","$25,000 - $49,999","Female","heterosexual (straight)","Oregon","1 (just me!)","2","Less than 5 times per month","No","No","No","No","No","Moved place of residence","No","No","I don't know","No","No","OR",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4020","R_1H1tRn5FYicLqa0","25 - 34 years","No","White or Caucasian","Bachelor's degree","$50,000 - $74,999","Female","LGBTQ+","Indiana","2","3","Less than 5 times per month","No","Yes","No","Yes","Yes","Lost a job ,Moved place of residence","No","No","No","No","No","FL",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4021","R_3iEBxv0adFMzSFz","25 - 34 years","No","White or Caucasian","High school diploma or GED","$75,000 - $99,999","Male","heterosexual (straight)","Washington","1 (just me!)","3","Less than 5 times per month","No","No","No","No","No","","Yes if I get part of the profit","I don't know","No","I don't know","I don't know","WA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4022","R_1CJSAA89V2pN4FB","18 - 24 years","No","Asian","High school diploma or GED","$100,000 - $149,999","Female","heterosexual (straight)","Louisiana","1 (just me!)","3","Less than 5 times per month","Yes","No","No","No","No","Moved place of residence","I don't know","I don't know","I don't know","I don't know","I don't know","LA",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4023","R_2YRIGf16PJa2shD","25 - 34 years","No","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999","Female","heterosexual (straight)","Pennsylvania","2","4+","Less than 5 times per month","No","Yes","Yes","No","No","Became pregnant","Yes if I get part of the profit","Yes if consumers get part of the profit","Yes","Yes","Yes","",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4024","R_3jWrXCIXh4o7xqF","45 - 54 years","No","White or Caucasian","Bachelor's degree","$50,000 - $74,999","Male","heterosexual (straight)","Oregon","1 (just me!)","3","Less than 5 times per month","No","No","Yes","No","No","","No","I don't know","Yes","Yes","Yes","OR",488.09,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4025","R_RRdfI1nTggkIRdD","55 - 64 years","No","White or Caucasian","Bachelor's degree","$100,000 - $149,999","Female","heterosexual (straight)","Michigan","1 (just me!)","2","Less than 5 times per month","Yes","Yes","Yes","No","No","","No","No","No","No","Yes","MI",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4026","R_qElbHZQ0UdIH4DT","25 - 34 years","No","Black or African American","High school diploma or GED","$25,000 - $49,999","Female","heterosexual (straight)","Texas","1 (just me!)","1 (just me!)","Less than 5 times per month","No","No","Yes","No","No","Moved place of residence","No","No","Yes","I don't know","I don't know","TX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4027","R_Oqwn8h7JmD9kZLr","25 - 34 years","No","White or Caucasian","Bachelor's degree","$75,000 - $99,999","Male","heterosexual (straight)","Maryland","2","2","5 - 10 times per month","No","No","No","No","No","Moved place of residence","Yes if I get part of the profit","Yes if consumers get part of the profit","I don't know","I don't know","Yes","MD",0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4028","R_1pXmZFz3j3TjBxz","45 - 54 years","No","White or Caucasian","High school diploma or GED","$25,000 - $49,999","Male","heterosexual (straight)","Texas","2","4+","5 - 10 times per month","Yes","Yes","Yes","Yes","No","Lost a job ","Yes if I get part of the profit","Yes if consumers get part of the profit","Yes","No","Yes","TX",0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4029","R_10AYiyZ8qGWd6td","25 - 34 years","No","Asian","Bachelor's degree","$50,000 - $74,999","Female","heterosexual (straight)","Colorado","1 (just me!)","2","Less than 5 times per month","Yes","Yes","No","No","No","Lost a job ","Yes if I get part of the profit","No","I don't know","Yes","Yes","MO",29.99,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4030","R_BulX7jjkeyUMa0p","18 - 24 years","No","White or Caucasian","High school diploma or GED","$50,000 - $74,999","Female","heterosexual (straight)","North Carolina","1 (just me!)","4+","5 - 10 times per month","Yes","No","Yes","No","No","Moved place of residence","Yes if I get part of the profit","Yes if consumers get part of the profit","Yes","Yes","Yes","NC",39.98,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4031","R_3rSWMKAb4p1WwaD","18 - 24 years","No","White or Caucasian","Bachelor's degree","$25,000 - $49,999","Male","LGBTQ+","Virginia","1 (just me!)","1 (just me!)","Less than 5 times per month","No","I stopped in the recent past","No","No","No","Moved place of residence","No","No","No","No","Yes","VA",31.97,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4032","R_PYAtNs62jda8LKx","18 - 24 years","No","White or Caucasian","High school diploma or GED","$25,000 - $49,999","Female","LGBTQ+","California","1 (just me!)","2","Less than 5 times per month","No","Yes","No","Yes","Yes","","Yes if I get part of the profit","Yes if consumers get part of the profit","Yes","Yes","Yes","CA",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4033","R_22Psw7KTkXTMEGl","35 - 44 years","No","White or Caucasian","High school diploma or GED","$25,000 - $49,999","Female","heterosexual (straight)","Idaho","1 (just me!)","1 (just me!)","Less than 5 times per month","No","No","No","No","No","Moved place of residence","Yes if I get part of the profit","Yes if consumers get part of the profit","I don't know","No","Yes","ID",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4034","R_21A4xxuYvBDTAQm","55 - 64 years","No","White or Caucasian","Bachelor's degree","$50,000 - $74,999","Female","heterosexual (straight)","Vermont","1 (just me!)","1 (just me!)","Less than 5 times per month","No","Yes","Yes","No","No","","Yes","Yes","No","No","Yes","VT",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4035","R_UFrfTy7RlXqKDOV","25 - 34 years","No","White or Caucasian","Bachelor's degree","$100,000 - $149,999","Female","heterosexual (straight)","Pennsylvania","1 (just me!)","3","Less than 5 times per month","Yes","No","No","No","No","Moved place of residence","Yes if I get part of the profit","Yes if consumers get part of the profit","No","No","No","PA",14.99,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4036","R_2y47f0OMWqlHGi4","18 - 24 years","No","White or Caucasian","High school diploma or GED","Prefer not to say","Female","LGBTQ+","Maryland","1 (just me!)","4+","Less than 5 times per month","No","Yes","Yes","No","No","","Yes if I get part of the profit","No","No","I don't know","Yes","MD",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4037","R_2e88p3uAByfi8sR","25 - 34 years","No","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999","Female","heterosexual (straight)","Oregon","1 (just me!)","2","5 - 10 times per month","No","No","No","No","No","","No","No","No","I don't know","Yes","",0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4038","R_2ffGFIWWg0kUQK1","25 - 34 years","Yes","White or Caucasian","Bachelor's degree","$25,000 - $49,999","Female","heterosexual (straight)","Texas","1 (just me!)","2","5 - 10 times per month","No","No","Yes","No","No","","Yes if I get part of the profit","Yes if consumers get part of the profit","No","No","Yes","TX",0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4039","R_2YmiCqtyRRmqGj3","25 - 34 years","No","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999","Male","heterosexual (straight)","Georgia","1 (just me!)","2","Less than 5 times per month","No","No","Yes","No","No","","Yes if I get part of the profit","Yes if consumers get part of the profit","Yes","Yes","Yes","GA",0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4040","R_2YCU6JHbCzus4zy","35 - 44 years","No","White or Caucasian","Bachelor's degree","$75,000 - $99,999","Male","heterosexual (straight)","Maryland","2","4+","Less than 5 times per month","No","No","Yes","No","No","","No","No","Yes","Yes","Yes","MD",0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4041","R_26mSL35DzLZIh1H","65 and older","No","White or Caucasian","Bachelor's degree","$75,000 - $99,999","Female","heterosexual (straight)","North Carolina","2","2","Less than 5 times per month","No","No","Yes","No","No","","Yes if I get part of the profit","Yes if consumers get part of the profit","Yes","Yes","Yes","NC",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4042","R_3KBKPnSEuQx00up","35 - 44 years","No","White or Caucasian","Bachelor's degree","$50,000 - $74,999","Male","heterosexual (straight)","North Carolina","1 (just me!)","1 (just me!)","More than 10 times per month","No","No","No","No","No","","Yes","Yes","Yes","Yes","Yes","NC",0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4043","R_vkmM4fQbTCfxgAx","18 - 24 years","No","Black or African American","High school diploma or GED","$150,000 or more","Female","LGBTQ+","Wisconsin","1 (just me!)","4+","Less than 5 times per month","No","Yes","No","No","No","","No","I don't know","I don't know","I don't know","Yes","WI",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4044","R_1iaq7FI2JEgb6pO","18 - 24 years","No","White or Caucasian","Bachelor's degree","Less than $25,000","Female","LGBTQ+","California","1 (just me!)","3","Less than 5 times per month","No","No","No","No","No","Moved place of residence","No","No","I don't know","No","I don't know","CA",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4045","R_Dkvp1Gw3u0rSLMB","25 - 34 years","No","Black or African American","High school diploma or GED","Less than $25,000","Female","heterosexual (straight)","Ohio","1 (just me!)","3","Less than 5 times per month","Yes","Yes","Yes","No","No","","No","No","I don't know","Yes","Yes","OH",32.94,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4046","R_xEZosfdULpyqlGh","18 - 24 years","No","White or Caucasian","Bachelor's degree","$150,000 or more","Female","heterosexual (straight)","California","1 (just me!)","4+","Less than 5 times per month","No","No","Yes","No","No","","No","I don't know","No","No","Yes","CA",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4047","R_3IZdWkH8qGnmONy","55 - 64 years","No","White or Caucasian","High school diploma or GED","Less than $25,000","Female","heterosexual (straight)","Oregon","1 (just me!)","1 (just me!)","Less than 5 times per month","No","Yes","No","Yes","No","","Yes if I get part of the profit","Yes if consumers get part of the profit","Yes","I don't know","Yes","OR",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4048","R_1fdU4zXyYB0wfPs","18 - 24 years","No","Black or African American","High school diploma or GED","$75,000 - $99,999","Female","heterosexual (straight)","Texas","1 (just me!)","3","Less than 5 times per month","No","No","No","No","No","","Yes if I get part of the profit","Yes if consumers get part of the profit","Yes","Yes","Yes","TX",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4049","R_3NEx511sPB1RbrL","18 - 24 years","No","White or Caucasian","Bachelor's degree","$50,000 - $74,999","Male","heterosexual (straight)","Pennsylvania","1 (just me!)","1 (just me!)","5 - 10 times per month","No","No","Yes","No","No","","No","No","No","Yes","Yes","PA",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4050","R_2P6HO9T6VGYEUQP","25 - 34 years","No","White or Caucasian","Bachelor's degree","$25,000 - $49,999","Female","heterosexual (straight)","Michigan","1 (just me!)","1 (just me!)","Less than 5 times per month","No","No","Yes","No","No","","No","No","I don't know","No","I don't know","MI",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4051","R_3hbeh04qaJBUGBB","35 - 44 years","No","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999","Male","heterosexual (straight)","Tennessee","2","4+","5 - 10 times per month","Yes","No","No","No","No","","No","No","Yes","No","Yes","TN",32.6,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4052","R_2D6Q9rGf1bLlHJ1","25 - 34 years","No","White or Caucasian","High school diploma or GED","$50,000 - $74,999","Female","LGBTQ+","Missouri","1 (just me!)","2","Less than 5 times per month","No","No","Yes","No","No","Moved place of residence","Yes if I get part of the profit","Yes if consumers get part of the profit","I don't know","I don't know","Yes","MO",0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4053","R_1NgAWSeub1pgOGj","45 - 54 years","No","White or Caucasian","High school diploma or GED","$100,000 - $149,999","Male","heterosexual (straight)","Georgia","1 (just me!)","2","5 - 10 times per month","No","Prefer not to say","No","No","No","","Yes if I get part of the profit","Yes if consumers get part of the profit","Yes","No","Yes","GA",80.08,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4054","R_3KDgmMJzGS0doff","25 - 34 years","Yes","White or Caucasian","High school diploma or GED","$25,000 - $49,999","Male","LGBTQ+","California","1 (just me!)","3","Less than 5 times per month","No","No","Yes","No","No","","Yes if I get part of the profit","Yes","Yes","No","Yes","",43.94,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4055","R_26ffYQXUXrQ4nHm","25 - 34 years","No","White or Caucasian","High school diploma or GED","$50,000 - $74,999","Female","heterosexual (straight)","Texas","1 (just me!)","4+","Less than 5 times per month","No","No","Yes","No","No","","Yes if I get part of the profit","Yes if consumers get part of the profit","Yes","No","Yes","TX",17.99,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4056","R_31yHIoibb7WLDGS","18 - 24 years","No","White or Caucasian","High school diploma or GED","Less than $25,000","Female","heterosexual (straight)","New Hampshire","1 (just me!)","2","5 - 10 times per month","No","Yes","Yes","No","No","Moved place of residence","No","No","No","No","No","NH",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4057","R_0icLDXwMGw8dAqd","35 - 44 years","No","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more","Male","heterosexual (straight)","Minnesota","1 (just me!)","2","Less than 5 times per month","No","No","Yes","No","No","","Yes if I get part of the profit","Yes if consumers get part of the profit","No","No","No","MN",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4058","R_25ZPSeJQqBglbHD","25 - 34 years","No","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999","Female","LGBTQ+","Ohio","1 (just me!)","4+","Less than 5 times per month","No","Yes","Yes","No","No","","Yes if I get part of the profit","Yes if consumers get part of the profit","Yes","Yes","Yes","OH",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4059","R_2PpVNZupgA2k9mX","18 - 24 years","No","White or Caucasian","High school diploma or GED","Less than $25,000","Female","heterosexual (straight)","Alabama","1 (just me!)","3","Less than 5 times per month","No","I stopped in the recent past","I stopped in the recent past","No","No","Became pregnant","Yes if I get part of the profit","No","Yes","Yes","Yes","AL",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
